invoice_line_id,date_id,customer_id,product_id,sales_rep_id,units_sold,gross_revenue_local,discount_applied_local
14049,20251124,89,75,39,5,439155.68,61715.08
14050,20251105,718,93,39,11,715103.24,74299.39
14051,20251119,561,96,39,6,512031.24,51884.55
14052,20251121,630,72,39,80,460580.4,57589.96
14053,20251107,392,99,39,1,495154.8,34787.21
14054,20251120,433,89,39,4,1117478.88,155489.31
14055,20251103,96,82,39,7,741418.02,102786.51
14056,20251122,659,30,39,73,1224989.64,234443.04
14057,20251125,747,77,39,2,1215788.49,196962.95
14058,20251107,788,102,39,4,1693470.24,321554.46
14059,20251121,674,103,39,3,1142743.14,116192.17
14060,20251103,747,7,39,15,500925.6,49133.89
14061,20251107,514,18,39,34,979675.83,167415.45
14062,20251119,273,44,39,14,595892.43,101254.15
14063,20251103,431,98,39,25,2107035.0,358283.92
14064,20251127,295,36,39,277,2470363.56,401337.19
14065,20251128,654,12,39,10,541094.4,41446.96
14066,20251229,171,66,39,22,567539.28,85781.94
14067,20251225,663,55,39,81,791271.18,108563.6
14068,20251203,159,3,39,15,382228.88,37147.14
14069,20251208,553,26,39,43,693693.63,126747.84
14070,20251219,58,79,39,40,693970.2,118935.95
14071,20251201,676,90,39,9,1973837.56,292960.1
14072,20251231,431,15,39,90,2159306.1,375189.79
14073,20251225,34,59,39,168,2764487.88,205355.09
14074,20251224,659,91,39,4,1268418.06,189941.96
14075,20251229,788,36,39,139,1239640.92,171654.39
14076,20251216,495,39,39,37,1884951.5,242109.0
14077,20251216,317,57,39,137,1653915.38,195112.28
14078,20240118,590,6,40,41,18885.01,1963.37
14079,20240117,353,40,40,12,10326.24,708.59
14080,20240111,250,16,40,215,38919.3,4177.05
14081,20240130,637,100,40,2,48609.02,4157.88
14082,20240102,498,65,40,24,18480.72,1196.26
14083,20240112,25,50,40,13,6665.23,332.34
14084,20240121,156,65,40,55,42351.65,2008.91
14085,20240108,448,90,40,1,6962.39,270.29
14086,20240113,449,58,40,24,9802.08,857.83
14087,20240129,62,39,40,27,43666.83,1599.02
14088,20240110,54,57,40,17,6515.25,289.5
14089,20240105,64,72,40,147,26867.19,2872.09
14090,20240221,596,81,40,1,15321.42,1481.4
14091,20240223,258,60,40,54,15157.26,1703.17
14092,20240219,65,104,40,2,22669.7,1457.59
14093,20240227,746,67,40,44,20956.76,2563.61
14094,20240215,464,26,40,72,36874.08,2802.45
14095,20240212,455,5,40,2,1550.96,117.43
14096,20240213,775,77,40,1,19298.23,1598.35
14097,20240226,513,13,40,9,13012.56,1065.83
14098,20240209,256,47,40,249,25228.68,2349.17
14099,20240202,777,29,40,22,22973.72,2357.69
14100,20240212,766,20,40,18,16964.82,1334.83
14101,20240228,135,47,40,400,40528.0,4011.53
14102,20240216,185,94,40,9,25353.54,1929.7
14103,20240220,131,48,40,40,26266.0,2461.16
14104,20240229,203,62,40,29,28391.87,966.06
14105,20240229,503,69,40,38,7552.12,258.22
14106,20240216,549,103,40,1,12092.52,371.45
14107,20240323,781,41,40,40,16904.4,1155.41
14108,20240319,765,43,40,30,41723.7,3606.16
14109,20240305,178,62,40,14,13706.42,800.87
14110,20240327,511,17,40,77,17112.48,945.67
14111,20240314,493,5,40,33,25590.84,1314.96
14112,20240325,257,66,40,35,28663.6,2286.42
14113,20240318,771,88,40,1,15082.13,650.04
14114,20240315,57,34,40,19,4660.7,228.74
14115,20240326,48,8,40,301,23276.33,1672.55
14116,20240311,501,20,40,5,4712.45,480.63
14117,20240319,76,14,40,20,17150.2,2083.78
14118,20240304,728,55,40,17,5272.04,366.13
14119,20240321,581,70,40,12,10056.6,639.37
14120,20240430,678,65,40,32,24640.96,1899.54
14121,20240415,103,54,40,56,29961.68,2159.5
14122,20240415,538,74,40,2,23995.42,1563.29
14123,20240415,645,8,40,128,9898.24,817.02
14124,20240418,671,5,40,29,22488.92,1434.44
14125,20240425,497,9,40,38,11843.08,769.81
14126,20240423,622,26,40,94,48141.16,2815.88
14127,20240429,407,12,40,12,20613.12,2139.27
14128,20240425,397,55,40,99,30701.88,1243.22
14129,20240429,447,63,40,16,15452.8,466.04
14130,20240405,664,76,40,1,20398.19,1687.35
14131,20240424,460,9,40,46,14336.36,914.76
14132,20240406,739,55,40,39,12094.68,1173.75
14133,20240429,480,58,40,27,11027.34,769.65
14134,20240407,694,41,40,23,9720.03,693.39
14135,20240419,181,31,40,88,23109.68,1695.53
14136,20240515,434,56,40,42,11319.84,459.18
14137,20240520,549,89,40,1,8868.88,851.16
14138,20240508,596,63,40,7,6760.6,398.63
14139,20240508,366,60,40,144,40419.36,2048.78
14140,20240503,562,46,40,14,2743.58,264.05
14141,20240502,726,4,40,14,13146.98,1182.55
14142,20240515,525,63,40,12,11589.6,800.19
14143,20240526,530,7,40,7,7421.12,553.58
14144,20240529,228,33,40,210,14485.8,1000.24
14145,20240513,673,12,40,11,18895.36,1136.88
14146,20240530,371,62,40,5,4895.15,543.49
14147,20240502,225,65,40,17,13090.51,594.01
14148,20240515,328,81,40,2,30642.84,1781.07
14149,20240520,358,23,40,26,13537.68,475.76
14150,20240525,771,80,40,2,12574.84,911.49
14151,20240517,228,56,40,47,12667.44,656.53
14152,20240507,405,24,40,58,14708.8,916.14
14153,20240521,293,72,40,215,39295.55,3768.87
14154,20240508,577,5,40,4,3101.92,248.96
14155,20240502,29,8,40,105,8119.65,188.37
14156,20240513,169,41,40,20,8452.2,497.08
14157,20240506,775,35,40,9,12668.04,1431.86
14158,20240523,727,97,40,40,15647.2,985.59
14159,20240509,258,64,40,6,3887.04,230.86
14160,20240619,156,17,40,163,36225.12,2606.93
14161,20240621,491,81,40,1,15321.42,1013.46
14162,20240613,301,65,40,10,7700.3,436.92
14163,20240620,37,29,40,24,25062.24,2047.5
14164,20240614,493,90,40,1,6962.39,338.99
14165,20240608,141,4,40,10,9390.7,382.98
14166,20240618,781,17,40,94,20890.56,2825.18
14167,20240626,497,55,40,63,19537.56,1942.7
14168,20240612,528,23,40,23,11975.64,1198.78
14169,20240608,212,29,40,11,11486.86,1427.81
14170,20240604,665,44,40,5,6756.15,499.76
14171,20240629,797,99,40,1,15719.2,1035.3
14172,20240625,261,58,40,10,4084.2,272.7
14173,20240627,368,46,40,31,6075.07,478.82
14174,20240625,768,67,40,48,22861.92,1430.76
14175,20240619,364,4,40,18,16903.26,1192.53
14176,20240608,208,78,40,1,18922.04,912.98
14177,20240605,412,43,40,31,43114.49,2662.34
14178,20240626,286,55,40,55,17056.6,2249.87
14179,20240624,740,30,40,5,2663.6,178.78
14180,20240621,190,26,40,59,30216.26,2292.47
14181,20240730,328,67,40,39,18575.31,1524.31
14182,20240723,517,76,40,1,20398.19,1080.97
14183,20240702,769,81,40,1,15321.42,1072.14
14184,20240731,141,74,40,1,11997.71,446.95
14185,20240727,458,67,40,65,30958.85,2104.33
14186,20240731,164,10,40,18,9882.54,738.35
14187,20240722,254,46,40,24,4703.28,223.65
14188,20240718,258,81,40,4,61285.68,2006.88
14189,20240727,369,90,40,5,34811.95,1161.62
14190,20240730,695,37,40,15,21601.95,1271.65
14191,20240723,459,62,40,37,36224.11,4472.92
14192,20240719,780,28,40,5,6930.35,390.65
14193,20240718,692,7,40,11,11661.76,943.97
14194,20240729,230,24,40,156,39561.6,3220.79
14195,20240828,461,23,40,30,15620.4,513.5
14196,20240808,395,26,40,18,9218.52,635.9
14197,20240808,139,41,40,24,10142.64,733.63
14198,20240829,479,83,40,4,15007.52,993.86
14199,20240830,739,61,40,52,43360.72,5041.27
14200,20240812,566,27,40,183,22260.12,1777.58
14201,20240806,712,56,40,105,28299.6,2076.95
14202,20240820,522,31,40,49,12867.89,1011.65
14203,20240817,769,34,40,162,39738.6,1914.42
14204,20240820,341,21,40,11,9368.26,880.36
14205,20240822,379,53,40,20,11732.0,815.46
14206,20240824,539,68,40,25,20844.75,2650.6
14207,20240805,69,93,40,16,33020.64,2978.02
14208,20240801,114,25,40,6,8955.12,974.53
14209,20240819,190,6,40,114,52509.54,4253.18
14210,20240819,25,55,40,5,1550.6,87.09
14211,20240923,584,99,40,1,15719.2,1472.07
14212,20240918,283,2,40,49,38728.13,2472.74
14213,20240924,256,24,40,109,27642.4,2235.7
14214,20240906,415,47,40,30,3039.6,259.88
14215,20240905,43,60,40,31,8701.39,565.22
14216,20240925,590,43,40,16,22252.64,1902.79
14217,20240929,3,73,40,26,16673.8,1397.87
14218,20240914,394,72,40,44,8041.88,762.76
14219,20240917,78,19,40,44,38964.2,2808.67
14220,20240921,480,50,40,31,15894.01,1552.23
14221,20240916,16,62,40,9,8811.27,503.94
14222,20240928,87,47,40,182,18440.24,1539.14
14223,20240913,430,59,40,15,7835.85,434.15
14224,20240927,169,80,40,8,50299.36,3422.78
14225,20240923,285,40,40,28,24094.56,2492.39
14226,20240910,608,30,40,47,25037.84,1900.61
14227,20240906,783,81,40,1,15321.42,1637.33
14228,20241028,204,61,40,36,30018.96,2525.73
14229,20241018,711,9,40,180,56098.8,5104.92
14230,20241015,705,19,40,30,26566.5,1329.58
14231,20241023,707,43,40,20,27815.8,1061.89
14232,20241009,208,38,40,33,31834.44,2643.55
14233,20241003,566,102,40,5,67201.2,8745.92
14234,20241008,596,71,40,55,24258.3,1779.6
14235,20241016,488,95,40,23,63003.21,3183.95
14236,20241004,251,22,40,21,26935.02,2004.12
14237,20241101,481,69,40,125,24842.5,3174.75
14238,20241125,27,26,40,14,7169.96,359.33
14239,20241120,118,11,40,28,49639.52,4684.74
14240,20241115,697,65,40,48,36961.44,1520.14
14241,20241111,141,76,40,1,20398.19,1035.92
14242,20241121,768,39,40,1,1617.29,43.6
14243,20241104,417,50,40,47,24097.37,1068.75
14244,20241125,463,39,40,24,38814.96,1680.26
14245,20241122,463,1,40,15,20355.0,723.14
14246,20241122,771,5,40,24,18611.52,788.22
14247,20241119,489,30,40,17,9056.24,581.33
14248,20241121,39,39,40,16,25876.64,2138.21
14249,20241114,730,24,40,61,15469.6,1344.96
14250,20241108,188,61,40,10,8338.6,583.7
14251,20241129,307,25,40,6,8955.12,769.07
14252,20241126,24,87,40,2,25879.04,2351.84
14253,20241129,406,53,40,10,5866.0,577.4
14254,20241118,679,22,40,6,7695.72,455.03
14255,20241217,52,39,40,11,17790.19,1534.83
14256,20241217,617,67,40,19,9049.51,678.3
14257,20241204,37,89,40,3,26606.64,3503.38
14258,20241211,425,72,40,249,45509.73,3737.07
14259,20241224,121,16,40,36,6516.72,613.93
14260,20241221,776,65,40,17,13090.51,1316.23
14261,20241226,686,37,40,5,7200.65,527.99
14262,20241223,617,71,40,50,22053.0,1597.92
14263,20241225,364,48,40,25,16416.25,1223.93
14264,20241211,8,6,40,15,6909.15,733.44
14265,20241213,465,9,40,36,11219.76,354.72
14266,20241204,459,67,40,38,18099.02,1412.93
14267,20241204,476,5,40,25,19387.0,1860.27
14268,20241223,692,32,40,56,18970.56,1883.64
14269,20241212,152,96,40,3,8127.48,792.91
14270,20241204,128,20,40,2,1884.98,138.1
14271,20250109,397,14,40,64,54880.64,4108.83
14272,20250124,679,3,40,57,46110.15,4037.37
14273,20250110,87,61,40,40,33354.4,487.63
14274,20250126,233,60,40,94,26384.86,1960.01
14275,20250113,190,13,40,23,33254.32,3105.14
14276,20250107,204,72,40,50,9138.5,311.6
14277,20250113,274,33,40,500,34490.0,2137.06
14278,20250116,65,39,40,26,42049.54,2750.1
14279,20250122,44,71,40,34,14996.04,637.55
14280,20250118,76,4,40,15,14086.05,1417.44
14281,20250122,377,102,40,1,13440.24,712.62
14282,20250113,783,72,40,148,27049.96,1948.3
14283,20250110,351,100,40,1,24304.51,1156.53
14284,20250116,773,38,40,5,4823.4,265.85
14285,20250109,775,88,40,1,15082.13,1575.13
14286,20250225,707,85,40,1,18780.65,0.0
14287,20250211,490,46,40,116,22732.52,1486.65
14288,20250203,78,81,40,3,45964.26,2558.61
14289,20250205,501,65,40,33,25410.99,2488.26
14290,20250221,250,54,40,19,10165.57,785.4
14291,20250210,274,64,40,33,21378.72,1989.94
14292,20250217,592,61,40,25,20846.5,1759.95
14293,20250215,369,104,40,5,56674.25,6886.24
14294,20250218,473,9,40,94,29296.04,2532.95
14295,20250227,476,72,40,100,18277.0,1285.87
14296,20250217,415,10,40,89,48863.67,4544.77
14297,20250326,460,65,40,22,16940.66,1157.88
14298,20250328,434,38,40,33,31834.44,1915.1
14299,20250306,379,2,40,49,38728.13,2405.14
14300,20250314,781,48,40,14,9193.1,837.15
14301,20250317,233,27,40,500,60820.0,6766.56
14302,20250310,390,3,40,5,4044.75,394.08
14303,20250307,390,74,40,1,11997.71,1055.16
14304,20250322,794,58,40,13,5309.46,487.91
14305,20250318,87,69,40,21,4173.54,398.31
14306,20250321,233,25,40,9,13432.68,827.17
14307,20250331,539,32,40,54,18293.04,1051.17
14308,20250318,371,85,40,3,56341.95,3120.88
14309,20250307,704,16,40,166,30049.32,1604.87
14310,20250321,360,3,40,58,46919.1,4216.63
14311,20250313,667,12,40,9,15459.84,1127.28
14312,20250312,670,13,40,11,15904.24,1713.57
14313,20250305,124,61,40,24,20012.64,1998.41
14314,20250325,492,50,40,39,19995.69,1650.9
14315,20250416,712,1,40,22,29854.0,2609.07
14316,20250414,727,41,40,52,21975.72,2198.78
14317,20250408,292,18,40,61,55798.53,4633.8
14318,20250423,283,19,40,23,20367.65,1869.93
14319,20250420,641,39,40,13,21024.77,2345.28
14320,20250408,745,10,40,41,22510.23,3082.83
14321,20250414,764,103,40,1,12092.52,1068.12
14322,20250424,424,21,40,61,51951.26,4075.52
14323,20250430,601,32,40,11,3726.36,332.66
14324,20250415,366,48,40,57,37429.05,2187.05
14325,20250419,227,64,40,22,14252.48,988.1
14326,20250414,555,10,40,11,6039.33,503.43
14327,20250419,256,2,40,42,33195.54,2586.47
14328,20250424,571,43,40,13,18080.27,1171.66
14329,20250415,254,71,40,29,12790.74,922.79
14330,20250409,794,87,40,2,25879.04,2147.55
14331,20250426,74,59,40,29,15149.31,536.68
14332,20250519,417,51,40,65,8984.95,857.01
14333,20250526,482,25,40,9,13432.68,1060.87
14334,20250502,548,36,40,217,61437.04,5086.47
14335,20250526,114,11,40,5,8864.2,466.7
14336,20250515,605,63,40,32,30905.6,1132.06
14337,20250512,740,78,40,2,37844.08,5145.5
14338,20250522,185,85,40,2,37561.3,1977.7
14339,20250514,29,6,40,40,18424.4,1594.15
14340,20250521,428,56,40,125,33690.0,3229.06
14341,20250508,18,27,40,80,9731.2,931.94
14342,20250524,625,55,40,22,6822.64,488.73
14343,20250508,678,43,40,15,20861.85,1430.95
14344,20250530,177,29,40,33,34460.58,1925.45
14345,20250501,746,25,40,7,10447.64,834.04
14346,20250619,522,56,40,157,42314.64,1514.3
14347,20250611,45,2,40,28,22130.36,1870.01
14348,20250630,799,47,40,128,12968.96,303.51
14349,20250612,500,4,40,1,939.07,116.3
14350,20250625,64,1,40,30,40710.0,2950.43
14351,20250626,228,3,40,55,44492.25,2851.23
14352,20250606,485,59,40,61,31865.79,510.48
14353,20250603,771,65,40,18,13860.54,1100.81
14354,20250607,181,10,40,21,11529.63,872.5
14355,20250609,479,62,40,74,72448.22,8576.64
14356,20250618,420,87,40,2,25879.04,2153.0
14357,20250605,343,64,40,18,11661.12,1239.16
14358,20250624,602,5,40,24,18611.52,757.26
14359,20250602,368,26,40,33,16900.62,1303.26
14360,20250610,792,14,40,22,18865.22,1863.98
14361,20250722,359,77,40,1,19298.23,538.55
14362,20250702,190,8,40,177,13687.41,938.03
14363,20250714,254,6,40,33,15200.13,1652.68
14364,20250704,361,96,40,5,13545.8,1053.64
14365,20250716,482,85,40,1,18780.65,2092.68
14366,20250722,762,15,40,38,28943.08,2440.5
14367,20250703,451,48,40,23,15102.95,2046.8
14368,20250711,68,67,40,26,12383.54,851.3
14369,20250710,88,59,40,16,8358.24,568.64
14370,20250723,365,16,40,149,26971.98,2181.04
14371,20250707,251,31,40,97,25473.17,1618.5
14372,20250704,513,91,40,2,20133.62,1950.54
14373,20250714,583,36,40,20,5662.4,418.74
14374,20250708,678,17,40,119,26446.56,2146.6
14375,20250719,374,46,40,169,33118.93,3363.74
14376,20250725,32,15,40,17,12948.22,373.43
14377,20250710,37,35,40,22,30966.32,1538.72
14378,20250704,121,38,40,2,1929.36,139.46
14379,20250710,434,81,40,2,30642.84,3424.1
14380,20250807,309,56,40,89,23987.28,2122.11
14381,20250830,88,18,40,13,11891.49,1065.21
14382,20250808,337,24,40,77,19527.2,1755.46
14383,20250813,599,53,40,14,8212.4,582.18
14384,20250815,566,44,40,10,13512.3,818.5
14385,20250805,5,31,40,104,27311.44,2537.58
14386,20250804,381,53,40,46,26983.6,2500.7
14387,20250822,1,41,40,40,16904.4,1001.36
14388,20250808,387,7,40,34,36045.44,2178.28
14389,20250826,724,29,40,58,60567.08,4440.77
14390,20250818,623,16,40,49,8869.98,884.91
14391,20250814,340,2,40,61,48212.57,4516.15
14392,20250814,240,55,40,25,7753.0,779.0
14393,20250827,762,4,40,31,29111.17,3609.27
14394,20250815,361,11,40,7,12409.88,916.74
14395,20250811,106,46,40,214,41937.58,4121.07
14396,20250912,743,76,40,1,20398.19,1865.83
14397,20250908,188,69,40,29,5763.46,409.3
14398,20250901,292,6,40,108,49745.88,4249.41
14399,20250922,49,14,40,20,17150.2,1592.08
14400,20250923,710,17,40,100,22224.0,1732.6
14401,20250930,16,24,40,110,27896.0,2110.4
14402,20250907,52,66,40,10,8189.6,173.89
14403,20250911,394,22,40,39,50022.18,2825.87
14404,20250930,369,61,40,6,5003.16,561.5
14405,20250903,226,99,40,4,62876.8,6018.03
14406,20250904,177,7,40,46,48767.36,2398.35
14407,20251010,775,99,40,4,62876.8,4481.35
14408,20251020,609,43,40,12,16689.48,899.56
14409,20251001,497,2,40,42,33195.54,2837.12
14410,20251001,446,45,40,51,37670.13,1622.22
14411,20251008,779,7,40,44,46647.04,5118.33
14412,20251016,503,2,40,13,10274.81,1159.32
14413,20251029,366,94,40,7,19719.42,1535.47
14414,20251022,169,44,40,23,31078.29,208.43
14415,20251014,612,72,40,346,63238.42,5956.83
14416,20251008,316,66,40,39,31939.44,1133.6
14417,20251015,117,91,40,2,20133.62,1793.43
14418,20251013,538,52,40,400,70720.0,6917.4
14419,20251016,377,46,40,36,7054.92,428.27
14420,20251021,453,30,40,111,59131.92,5456.05
14421,20251113,707,72,40,246,44961.42,4196.75
14422,20251112,38,87,40,2,25879.04,2872.41
14423,20251126,267,67,40,9,4286.61,360.36
14424,20251114,578,7,40,30,31804.8,3826.33
14425,20251111,3,18,40,18,16465.14,1751.7
14426,20251119,364,73,40,40,25652.0,2360.87
14427,20251105,247,28,40,28,38809.96,3620.85
14428,20251111,479,6,40,27,12436.47,1000.87
14429,20251105,715,45,40,17,12556.71,450.54
14430,20251128,366,48,40,31,20356.15,2582.83
14431,20251106,707,65,40,83,63912.49,5275.26
14432,20251217,492,85,40,2,37561.3,3324.58
14433,20251218,503,57,40,9,3449.25,417.95
14434,20251213,800,7,40,18,19082.88,995.89
14435,20251210,261,15,40,17,12948.22,933.04
14436,20251204,694,89,40,2,17737.76,1117.14
14437,20251225,379,20,40,37,34872.13,3498.8
14438,20251210,257,38,40,29,27975.72,2926.0
14439,20251209,181,58,40,52,21237.84,919.07
14440,20251203,460,29,40,17,17752.42,249.92
14441,20251203,104,8,40,118,9124.94,359.06
14442,20251216,340,22,40,27,34630.74,819.88
14443,20251227,571,12,40,8,13742.08,1590.0
14444,20251215,643,84,40,1,15005.46,1029.5
14445,20251208,3,69,40,74,14706.76,1659.55
14446,20251231,765,87,40,1,12939.52,448.77
14447,20251204,45,26,40,13,6657.82,539.97
14448,20251227,417,72,40,278,50810.06,2761.86
14449,20251202,166,87,40,1,12939.52,935.24
14450,20251223,187,78,40,1,18922.04,1702.29
14451,20240105,566,65,41,38,29261.14,1560.51
14452,20240124,487,49,41,176,17196.96,1805.01
14453,20240120,166,58,41,66,26955.72,2254.76
14454,20240122,746,85,41,1,18780.65,2472.76
14455,20240103,187,31,41,50,13130.5,1084.44
14456,20240112,571,21,41,35,29808.1,2982.01
14457,20240122,425,65,41,16,12320.48,142.61
14458,20240115,428,61,41,10,8338.6,648.68
14459,20240120,711,75,41,9,25094.61,1303.09
14460,20240117,88,81,41,1,15321.42,1137.2
14461,20240118,221,46,41,133,26064.01,1628.93
14462,20240119,544,20,41,26,24504.74,2676.95
14463,20240101,692,60,41,180,50524.2,2534.0
14464,20240127,704,36,41,40,11324.8,1023.98
14465,20240103,765,15,41,46,35036.36,1718.92
14466,20240124,198,56,41,74,19944.48,1655.5
14467,20240207,555,39,41,7,11321.03,778.68
14468,20240215,451,55,41,71,22018.52,1329.06
14469,20240214,432,26,41,79,40459.06,2365.91
14470,20240208,597,67,41,27,12859.83,1550.51
14471,20240223,139,50,41,36,18457.56,1987.86
14472,20240229,181,86,41,5,24577.6,1342.85
14473,20240222,490,17,41,42,9334.08,291.56
14474,20240202,790,45,41,9,6647.67,358.87
14475,20240219,51,7,41,17,18022.72,994.96
14476,20240206,54,71,41,128,56455.68,5497.98
14477,20240222,350,51,41,263,36354.49,3850.02
14478,20240224,492,40,41,41,35281.32,2632.32
14479,20240219,643,17,41,102,22668.48,1877.5
14480,20240203,528,40,41,12,10326.24,768.46
14481,20240228,365,54,41,29,15515.87,513.85
14482,20240217,235,12,41,14,24048.64,1274.7
14483,20240208,505,67,41,29,13812.41,696.95
14484,20240216,537,58,41,11,4492.62,371.66
14485,20240213,337,51,41,52,7187.96,789.33
14486,20240226,164,23,41,44,22909.92,2172.96
14487,20240320,374,34,41,81,19869.3,1980.65
14488,20240318,62,2,41,25,19759.25,1567.4
14489,20240304,773,26,41,36,18437.04,2215.26
14490,20240314,411,41,41,53,22398.33,1761.33
14491,20240314,739,43,41,2,2781.58,251.78
14492,20240326,135,34,41,100,24530.0,2639.51
14493,20240329,27,85,41,2,37561.3,2521.03
14494,20240306,248,61,41,58,48363.88,3460.16
14495,20240328,48,27,41,48,5838.72,468.27
14496,20240328,771,12,41,30,51532.8,4891.67
14497,20240302,188,53,41,6,3519.6,235.45
14498,20240308,87,48,41,26,17072.9,1815.05
14499,20240326,537,44,41,3,4053.69,164.26
14500,20240401,349,32,41,111,37602.36,2236.84
14501,20240404,301,6,41,63,29018.43,1701.97
14502,20240402,602,39,41,38,61457.02,5571.11
14503,20240412,765,69,41,217,43126.58,3604.16
14504,20240413,673,22,41,3,3847.86,216.44
14505,20240424,43,80,41,2,12574.84,866.85
14506,20240412,502,13,41,46,66508.64,5908.27
14507,20240406,351,48,41,48,31519.2,1524.6
14508,20240423,446,76,41,2,40796.38,3276.59
14509,20240401,292,92,41,1,7639.23,790.09
14510,20240416,521,45,41,48,35454.24,918.4
14511,20240430,393,87,41,2,25879.04,2181.6
14512,20240524,548,71,41,143,63071.58,6023.76
14513,20240515,238,37,41,12,17281.56,1120.97
14514,20240501,539,49,41,268,26186.28,2542.25
14515,20240531,88,29,41,12,12531.12,1167.33
14516,20240521,323,26,41,28,14339.92,871.04
14517,20240509,704,41,41,57,24088.77,1301.36
14518,20240518,473,54,41,22,11770.66,1018.87
14519,20240507,3,19,41,28,24795.4,1963.26
14520,20240524,161,100,41,1,24304.51,2262.12
14521,20240504,506,34,41,24,5887.2,410.42
14522,20240516,465,71,41,70,30874.2,2842.73
14523,20240523,113,38,41,4,3858.72,370.58
14524,20240513,754,16,41,141,25523.82,1746.2
14525,20240511,597,29,41,25,26106.5,1430.39
14526,20240502,269,65,41,30,23100.9,2697.22
14527,20240520,99,76,41,1,20398.19,1174.49
14528,20240604,528,58,41,103,42067.26,3267.59
14529,20240613,285,16,41,125,22627.5,1253.39
14530,20240627,476,68,41,34,28348.86,2166.44
14531,20240611,664,57,41,69,26444.25,2151.0
14532,20240625,296,52,41,233,41194.4,3474.3
14533,20240624,756,4,41,13,12207.91,386.9
14534,20240604,91,72,41,137,25039.49,2330.07
14535,20240605,724,38,41,5,4823.4,391.38
14536,20240603,353,56,41,9,2425.68,181.89
14537,20240627,151,18,41,18,16465.14,1387.49
14538,20240607,147,7,41,26,27564.16,1445.85
14539,20240611,258,66,41,19,15560.24,964.73
14540,20240617,118,48,41,22,14446.3,933.62
14541,20240620,474,50,41,19,9741.49,1109.37
14542,20240724,100,36,41,71,20101.52,1383.59
14543,20240717,544,56,41,86,23178.72,2203.81
14544,20240712,323,46,41,220,43113.4,3017.75
14545,20240709,214,18,41,41,37503.93,3471.4
14546,20240718,584,89,41,3,26606.64,2679.3
14547,20240720,7,1,41,5,6785.0,309.61
14548,20240710,710,53,41,28,16424.8,1881.39
14549,20240705,710,28,41,15,20791.05,661.99
14550,20240717,643,48,41,107,70261.55,6259.97
14551,20240729,119,60,41,120,33682.8,2134.49
14552,20240708,64,39,41,9,14555.61,1257.99
14553,20240703,530,47,41,132,13374.24,1200.85
14554,20240724,658,41,41,57,24088.77,965.39
14555,20240703,481,30,41,31,16514.32,426.63
14556,20240726,746,40,41,16,13768.32,971.43
14557,20240723,114,18,41,19,17379.87,1272.14
14558,20240807,76,77,41,3,57894.69,3924.28
14559,20240826,559,71,41,69,30433.14,3595.7
14560,20240801,361,65,41,15,11550.45,1435.51
14561,20240802,198,34,41,16,3924.8,320.1
14562,20240829,283,94,41,11,30987.66,1944.66
14563,20240822,772,68,41,23,19177.17,1475.09
14564,20240827,539,30,41,58,30897.76,2086.09
14565,20240815,83,64,41,91,58953.44,4576.38
14566,20240826,78,64,41,68,44053.12,4177.33
14567,20240807,351,3,41,81,65524.95,4066.8
14568,20240806,490,8,41,136,10516.88,474.83
14569,20240916,1,72,41,103,18825.31,1148.37
14570,20240919,522,96,41,7,18964.12,1576.31
14571,20240913,181,16,41,185,33488.7,1361.33
14572,20240909,60,10,41,73,40079.19,2576.25
14573,20240918,292,18,41,33,30186.09,3001.56
14574,20240917,256,74,41,4,47990.84,1445.94
14575,20240913,535,42,41,17,16479.12,1475.98
14576,20240918,461,27,41,133,16178.12,900.56
14577,20240926,425,82,41,2,6724.88,363.24
14578,20240929,151,15,41,21,15994.86,979.17
14579,20240905,44,52,41,85,15028.0,1923.08
14580,20240921,307,62,41,20,19580.6,1209.78
14581,20240912,485,18,41,26,23782.98,3264.28
14582,20240930,236,50,41,41,21021.11,1255.78
14583,20241003,233,2,41,18,14226.66,1321.85
14584,20241018,331,53,41,51,29916.6,1717.93
14585,20241009,473,44,41,27,36483.21,3070.72
14586,20241018,185,18,41,31,28356.63,1569.04
14587,20241017,486,78,41,1,18922.04,1865.32
14588,20241011,710,23,41,58,30199.44,2908.32
14589,20241016,617,100,41,1,24304.51,2518.97
14590,20241023,395,24,41,53,13440.8,434.75
14591,20241011,693,50,41,36,18457.56,1996.0
14592,20241012,581,33,41,238,16417.24,864.83
14593,20241012,428,22,41,16,20521.92,78.76
14594,20241002,2,54,41,32,17120.96,1433.38
14595,20241025,128,65,41,45,34651.35,1841.68
14596,20241016,486,104,41,4,45339.4,2909.72
14597,20241012,267,70,41,49,41064.45,4231.97
14598,20241130,45,99,41,1,15719.2,1035.8
14599,20241107,293,42,41,9,8724.24,234.72
14600,20241114,505,11,41,17,30138.28,1989.63
14601,20241113,783,6,41,46,21188.06,1663.85
14602,20241108,343,21,41,24,20439.84,545.1
14603,20241112,464,56,41,101,27221.52,887.11
14604,20241127,790,59,41,99,51716.61,3330.52
14605,20241128,37,52,41,263,46498.4,2701.2
14606,20241103,673,9,41,132,41139.12,1769.01
14607,20241104,121,28,41,14,19404.98,1988.48
14608,20241113,595,5,41,47,36447.56,2456.42
14609,20241112,271,69,41,40,7949.6,616.43
14610,20241126,681,46,41,167,32726.99,3204.1
14611,20241119,787,50,41,32,16406.72,867.57
14612,20241119,215,10,41,55,30196.65,2417.87
