target_id,sales_rep_id,date_id,monthly_target_kes
2051,86,20241101,315776.3
2052,86,20241201,329805.46
2053,86,20250101,317496.34
2054,86,20250201,326036.64
2055,86,20250301,303997.93
2056,86,20250401,293894.81
2057,86,20250501,301254.59
2058,86,20250601,304319.56
2059,86,20250701,297141.19
2060,86,20250801,297759.89
2061,86,20250901,293404.01
2062,86,20251001,320445.45
2063,86,20251101,332080.13
2064,86,20251201,349235.65
2065,87,20240101,698717.01
2066,87,20240201,674254.73
2067,87,20240301,639471.06
2068,87,20240401,681774.27
2069,87,20240501,633170.32
2070,87,20240601,679910.11
2071,87,20240701,627518.72
2072,87,20240801,668242.53
2073,87,20240901,659395.28
2074,87,20241001,692084.25
2075,87,20241101,714783.05
2076,87,20241201,782256.55
2077,87,20250101,742372.48
2078,87,20250201,757235.32
2079,87,20250301,730652.99
2080,87,20250401,688282.1
2081,87,20250501,684818.17
2082,87,20250601,678218.82
2083,87,20250701,680949.86
2084,87,20250801,655521.31
2085,87,20250901,712808.98
2086,87,20251001,726103.02
2087,87,20251101,714538.55
2088,87,20251201,768833.24
2089,88,20240101,665014.18
2090,88,20240201,623708.17
2091,88,20240301,644233.41
2092,88,20240401,651422.15
2093,88,20240501,596021.06
2094,88,20240601,662021.46
2095,88,20240701,591814.21
2096,88,20240801,602457.1
2097,88,20240901,667486.82
2098,88,20241001,673403.53
2099,88,20241101,693585.79
2100,88,20241201,679711.17
2101,88,20250101,680744.2
2102,88,20250201,648473.4
2103,88,20250301,663676.87
2104,88,20250401,603711.41
2105,88,20250501,598334.74
2106,88,20250601,679129.32
2107,88,20250701,614500.84
2108,88,20250801,635959.45
2109,88,20250901,668655.24
2110,88,20251001,667035.59
2111,88,20251101,682225.54
2112,88,20251201,754031.14
2113,89,20240101,757536.92
2114,89,20240201,806334.19
2115,89,20240301,779706.25
2116,89,20240401,737856.59
2117,89,20240501,707076.03
2118,89,20240601,749597.05
2119,89,20240701,691190.98
2120,89,20240801,722310.61
2121,89,20240901,716681.76
2122,89,20241001,709021.99
2123,89,20241101,794731.6
2124,89,20241201,839811.11
2125,89,20250101,799614.52
2126,89,20250201,798991.38
2127,89,20250301,835235.79
2128,89,20250401,775376.93
2129,89,20250501,702963.07
2130,89,20250601,808609.94
2131,89,20250701,704214.5
2132,89,20250801,770201.94
2133,89,20250901,792458.37
2134,89,20251001,824523.42
2135,89,20251101,834209.69
2136,89,20251201,890680.75
2137,90,20240101,367508.0
2138,90,20240201,362846.55
2139,90,20240301,341892.43
2140,90,20240401,319089.33
2141,90,20240501,333820.27
2142,90,20240601,334219.18
2143,90,20240701,341113.77
2144,90,20240801,332214.37
2145,90,20240901,336236.48
2146,90,20241001,373896.76
2147,90,20241101,363215.64
2148,90,20241201,401671.18
2149,90,20250101,372083.62
2150,90,20250201,367259.33
2151,90,20250301,355872.23
2152,90,20250401,357423.83
2153,90,20250501,353586.18
2154,90,20250601,358020.34
2155,90,20250701,341441.72
2156,90,20250801,361502.53
2157,90,20250901,356048.02
2158,90,20251001,363718.57
2159,90,20251101,370102.81
2160,90,20251201,417851.16
2161,91,20240101,566883.52
2162,91,20240201,556159.25
2163,91,20240301,529881.5
2164,91,20240401,569112.58
2165,91,20240501,515472.33
2166,91,20240601,536979.21
2167,91,20240701,479526.93
2168,91,20240801,520055.75
2169,91,20240901,518871.23
2170,91,20241001,539560.61
2171,91,20241101,552688.04
2172,91,20241201,584526.74
2173,91,20250101,591410.45
2174,91,20250201,587461.16
2175,91,20250301,569331.44
2176,91,20250401,536513.03
2177,91,20250501,562656.59
2178,91,20250601,566646.43
2179,91,20250701,524611.3
2180,91,20250801,522501.51
2181,91,20250901,562992.7
2182,91,20251001,574284.27
2183,91,20251101,592827.29
2184,91,20251201,636093.76
2185,92,20240101,300958.43
2186,92,20240201,292226.44
2187,92,20240301,286025.22
2188,92,20240401,280085.89
2189,92,20240501,281286.82
2190,92,20240601,271971.57
2191,92,20240701,261152.28
2192,92,20240801,274349.41
2193,92,20240901,305242.22
2194,92,20241001,284015.76
2195,92,20241101,305002.19
2196,92,20241201,325483.73
2197,92,20250101,297601.99
2198,92,20250201,319399.64
2199,92,20250301,296715.11
2200,92,20250401,298539.21
2201,92,20250501,293755.02
2202,92,20250601,298052.42
2203,92,20250701,284197.03
2204,92,20250801,289943.95
2205,92,20250901,296060.82
2206,92,20251001,296366.25
2207,92,20251101,299183.83
2208,92,20251201,314667.56
2209,93,20240101,665339.69
2210,93,20240201,678143.89
2211,93,20240301,676006.82
2212,93,20240401,669171.57
2213,93,20240501,656342.71
2214,93,20240601,709073.13
2215,93,20240701,629667.69
2216,93,20240801,651438.19
2217,93,20240901,685952.12
2218,93,20241001,651864.63
2219,93,20241101,737594.2
2220,93,20241201,790798.11
2221,93,20250101,758852.39
2222,93,20250201,742778.15
2223,93,20250301,722131.98
2224,93,20250401,704419.22
2225,93,20250501,648078.38
2226,93,20250601,730724.79
2227,93,20250701,684222.39
2228,93,20250801,680107.14
2229,93,20250901,704152.79
2230,93,20251001,732821.81
2231,93,20251101,709308.61
2232,93,20251201,773195.45
2233,94,20240101,758648.23
2234,94,20240201,768152.42
2235,94,20240301,774466.2
2236,94,20240401,776661.17
2237,94,20240501,751113.02
2238,94,20240601,743911.83
2239,94,20240701,759884.42
2240,94,20240801,723298.11
2241,94,20240901,783710.57
2242,94,20241001,736000.49
2243,94,20241101,816648.66
2244,94,20241201,854368.69
2245,94,20250101,833750.45
2246,94,20250201,821194.93
2247,94,20250301,817150.09
2248,94,20250401,778433.02
2249,94,20250501,739866.64
2250,94,20250601,760504.27
2251,94,20250701,747652.68
2252,94,20250801,735558.7
2253,94,20250901,785006.3
2254,94,20251001,803012.64
2255,94,20251101,828354.31
2256,94,20251201,930375.1
2257,95,20240101,492338.38
2258,95,20240201,485440.46
2259,95,20240301,464550.69
2260,95,20240401,457747.43
2261,95,20240501,463845.51
2262,95,20240601,460769.78
2263,95,20240701,435793.64
2264,95,20240801,460690.93
2265,95,20240901,460099.89
2266,95,20241001,474071.01
2267,95,20241101,496100.5
2268,95,20241201,522532.84
2269,95,20250101,531946.45
2270,95,20250201,496298.93
2271,95,20250301,495313.9
2272,95,20250401,459294.92
2273,95,20250501,477679.12
2274,95,20250601,479625.76
2275,95,20250701,472074.72
2276,95,20250801,482272.24
2277,95,20250901,474573.9
2278,95,20251001,485567.68
2279,95,20251101,505365.43
2280,95,20251201,562386.77
2281,96,20240101,726372.35
2282,96,20240201,678578.09
2283,96,20240301,702708.62
2284,96,20240401,696209.85
2285,96,20240501,660173.97
2286,96,20240601,680086.74
2287,96,20240701,623022.47
2288,96,20240801,651822.87
2289,96,20240901,695159.63
2290,96,20241001,724971.36
2291,96,20241101,722153.03
2292,96,20241201,763845.33
2293,96,20250101,781604.13
2294,96,20250201,715853.52
2295,96,20250301,705774.42
2296,96,20250401,711295.19
2297,96,20250501,681863.57
2298,96,20250601,692095.95
2299,96,20250701,667936.92
2300,96,20250801,719316.39
2301,96,20250901,706522.9
2302,96,20251001,740208.97
2303,96,20251101,771988.72
2304,96,20251201,794853.63
2305,97,20240101,1332611.94
2306,97,20240201,1290592.91
2307,97,20240301,1301137.25
2308,97,20240401,1231540.45
2309,97,20240501,1190760.98
2310,97,20240601,1196994.12
2311,97,20240701,1264299.29
2312,97,20240801,1266902.14
2313,97,20240901,1246626.84
2314,97,20241001,1330387.11
2315,97,20241101,1343044.85
2316,97,20241201,1462524.04
2317,97,20250101,1345446.04
2318,97,20250201,1387119.85
2319,97,20250301,1300356.65
2320,97,20250401,1296555.26
2321,97,20250501,1284345.0
2322,97,20250601,1337614.98
2323,97,20250701,1279167.47
2324,97,20250801,1276981.73
2325,97,20250901,1341026.8
2326,97,20251001,1410194.9
2327,97,20251101,1433846.57
2328,97,20251201,1583256.62
2329,98,20240101,518825.71
2330,98,20240201,490016.6
2331,98,20240301,483571.9
2332,98,20240401,469150.61
2333,98,20240501,457921.95
2334,98,20240601,482856.58
2335,98,20240701,482777.05
2336,98,20240801,464212.65
2337,98,20240901,464121.71
2338,98,20241001,468803.88
2339,98,20241101,511609.6
2340,98,20241201,527172.76
2341,98,20250101,524624.78
2342,98,20250201,532577.33
2343,98,20250301,499055.92
2344,98,20250401,501242.67
2345,98,20250501,485514.87
2346,98,20250601,491407.27
2347,98,20250701,488673.32
2348,98,20250801,479103.29
2349,98,20250901,512765.36
2350,98,20251001,510075.68
2351,98,20251101,555108.99
2352,98,20251201,563730.34
2353,99,20240101,505794.64
2354,99,20240201,511716.91
2355,99,20240301,506753.54
2356,99,20240401,490065.07
2357,99,20240501,486733.35
2358,99,20240601,472309.09
2359,99,20240701,448689.47
2360,99,20240801,461578.4
2361,99,20240901,493304.95
2362,99,20241001,514062.01
2363,99,20241101,505838.2
2364,99,20241201,580229.25
2365,99,20250101,536961.24
2366,99,20250201,504211.83
2367,99,20250301,518332.21
2368,99,20250401,502561.83
2369,99,20250501,467909.91
2370,99,20250601,519054.49
2371,99,20250701,470571.99
2372,99,20250801,504281.47
2373,99,20250901,526451.81
2374,99,20251001,517905.71
2375,99,20251101,530632.18
2376,99,20251201,575468.06
2377,100,20240101,678159.01
2378,100,20240201,655217.35
2379,100,20240301,698368.02
2380,100,20240401,649602.13
2381,100,20240501,625083.36
2382,100,20240601,656324.02
2383,100,20240701,640741.59
2384,100,20240801,628982.04
2385,100,20240901,634390.61
2386,100,20241001,662570.18
2387,100,20241101,750725.82
2388,100,20241201,734420.02
2389,100,20250101,733862.4
2390,100,20250201,743000.61
2391,100,20250301,697686.12
2392,100,20250401,657432.98
2393,100,20250501,662366.45
2394,100,20250601,704512.93
2395,100,20250701,636887.46
2396,100,20250801,685408.67
2397,100,20250901,686904.18
2398,100,20251001,730535.81
2399,100,20251101,750396.68
2400,100,20251201,790747.13
